seed,info_mode,method,support_mask,period,reference_bin,action_index,price,optimal_action,myopic_action,matches_optimal,matches_myopic,off_support,ranking_len,valid_output,parse_note,raw_response,cell_id
7,oracle_info,Heuristic proxy (not LLM),none,5,18,5,1.25,5,5,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,5,18,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,5,18,9,1.85,5,5,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,5,18,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,5,19,6,1.4,6,5,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,5,19,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,5,19,5,1.25,6,5,False,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,5,19,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,5,19,5,1.25,6,5,False,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,5,19,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,5,19,1,0.65,6,5,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,5,19,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,5,20,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,5,20,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,5,20,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,5,20,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,5,20,5,1.25,5,5,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,5,20,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,5,20,10,2.0,5,5,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,5,20,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,0,1,0.65,1,0,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,0,0,0.5,1,0,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,0,0,0.5,1,0,False,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,0,0,0.5,1,0,False,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,0,1,0.65,1,0,True,False,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,0,0,0.5,1,0,False,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,0,7,1.55,1,0,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,0,0,0.5,1,0,False,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,1,1,0.65,1,1,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,1,0,0.5,1,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,1,1,0.65,1,1,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,1,0,0.5,1,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,1,1,0.65,1,1,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,1,0,0.5,1,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,1,1,0.65,1,1,True,True,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,1,0,0.5,1,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,2,1,0.65,1,1,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,2,1,0.65,1,1,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,2,1,0.65,1,1,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,2,1,0.65,1,1,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,2,1,0.65,1,1,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,2,1,0.65,1,1,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,2,2,0.8,1,1,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,2,1,0.65,1,1,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,3,2,0.8,2,1,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,3,1,0.65,2,1,False,True,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,3,1,0.65,2,1,False,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,3,1,0.65,2,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,3,1,0.65,2,1,False,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,3,1,0.65,2,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,3,9,1.85,2,1,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,3,1,0.65,2,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,4,2,0.8,2,1,True,False,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,4,2,0.8,2,1,True,False,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,4,1,0.65,2,1,False,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,4,2,0.8,2,1,True,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,4,1,0.65,2,1,False,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,4,2,0.8,2,1,True,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,4,5,1.25,2,1,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,4,2,0.8,2,1,True,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,5,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,5,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,5,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,5,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,5,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,5,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,5,0,0.5,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,5,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,6,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,6,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,6,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,6,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,6,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,6,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,6,9,1.85,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,6,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,7,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,7,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,7,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,7,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,7,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,7,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,7,1,0.65,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,7,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,8,3,0.95,3,2,True,False,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,8,3,0.95,3,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,8,2,0.8,3,2,False,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,8,2,0.8,3,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,8,2,0.8,3,2,False,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,8,2,0.8,3,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,8,10,2.0,3,2,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,8,3,0.95,3,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,9,3,0.95,3,2,True,False,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,9,3,0.95,3,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,9,2,0.8,3,2,False,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,9,2,0.8,3,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,9,2,0.8,3,2,False,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,9,2,0.8,3,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,9,0,0.5,3,2,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,9,3,0.95,3,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,10,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,10,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,10,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,10,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,10,3,0.95,3,3,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,10,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,10,0,0.5,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,10,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,11,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,11,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,11,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,11,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,11,3,0.95,3,3,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,11,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,11,8,1.7,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,11,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,12,4,1.1,4,3,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,12,0,0.5,4,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,12,3,0.95,4,3,False,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,12,0,0.5,4,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,12,3,0.95,4,3,False,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,12,0,0.5,4,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,12,9,1.85,4,3,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,12,0,0.5,4,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,13,4,1.1,4,3,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,13,0,0.5,4,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,13,3,0.95,4,3,False,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,13,0,0.5,4,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,13,3,0.95,4,3,False,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,13,0,0.5,4,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,13,0,0.5,4,3,False,False,False,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,13,0,0.5,4,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,14,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,14,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,14,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,14,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,14,4,1.1,4,4,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,14,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,14,0,0.5,4,4,False,False,False,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,14,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,15,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,15,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,15,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,15,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,15,4,1.1,4,4,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,15,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,15,3,0.95,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,15,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,16,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,16,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,16,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,16,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,16,4,1.1,4,4,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,16,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,16,5,1.25,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,16,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,17,5,1.25,5,4,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,17,0,0.5,5,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,17,4,1.1,5,4,False,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,17,0,0.5,5,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,17,4,1.1,5,4,False,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,17,0,0.5,5,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,17,9,1.85,5,4,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,17,0,0.5,5,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,18,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,18,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,18,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,18,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,18,5,1.25,5,5,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,18,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,18,10,2.0,5,5,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,18,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,19,6,1.4,6,5,True,False,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,19,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,19,5,1.25,6,5,False,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,19,0,0.5,6,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,19,5,1.25,6,5,False,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,19,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,19,8,1.7,6,5,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,19,0,0.5,6,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,6,20,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,6,20,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,6,20,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,6,20,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,6,20,5,1.25,5,5,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,6,20,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,6,20,9,1.85,5,5,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,6,20,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,7,0,0,0.5,0,0,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,7,0,0,0.5,0,0,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,7,0,0,0.5,0,0,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,7,0,0,0.5,0,0,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,7,0,0,0.5,0,0,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,7,0,0,0.5,0,0,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,7,0,9,1.85,0,0,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,7,0,0,0.5,0,0,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,7,1,1,0.65,1,1,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,7,1,0,0.5,1,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,7,1,1,0.65,1,1,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,7,1,0,0.5,1,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,7,1,1,0.65,1,1,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,7,1,0,0.5,1,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,7,1,4,1.1,1,1,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,7,1,0,0.5,1,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,7,2,1,0.65,1,1,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,7,2,1,0.65,1,1,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,7,2,1,0.65,1,1,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,7,2,1,0.65,1,1,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,7,2,1,0.65,1,1,True,True,False,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,7,2,1,0.65,1,1,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,7,2,1,0.65,1,1,True,True,False,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,7,2,1,0.65,1,1,True,True,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,7,3,1,0.65,1,1,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,7,3,0,0.5,1,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,7,3,1,0.65,1,1,True,True,True,1,True,deterministic,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer + support top3,top3,7,3,0,0.5,1,1,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM),none,7,3,1,0.65,1,1,True,True,True,11,True,deterministic,,N100_noise0.5
7,oracle_info,Heuristic proxy (not LLM) + support top3,top3,7,3,0,0.5,1,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,Random policy,none,7,3,7,1.55,1,1,False,False,True,11,True,chance_floor,,N100_noise0.5
7,oracle_info,Random policy + support top3,top3,7,3,0,0.5,1,1,False,False,False,11,True,ranked_supported,,N100_noise0.5
7,oracle_info,DP oracle,none,7,4,1,0.65,1,1,True,True,False,1,True,deterministic,,N100_noise0.5
7,oracle_info,DP oracle + support top3,top3,7,4,1,0.65,1,1,True,True,False,1,True,ranked_supported,,N100_noise0.5
7,oracle_info,Myopic one-step optimizer,none,7,4,1,0.65,1,1,True,True,False,1,True,deterministic,,N100_noise0.5
